row_id,source,sent0,sent1,hard_neg,static_score,static_reason,chiral_score,chiral_reason,verdict,error,raw
9049,ego4d,The diner picks a plate,The diner picks the plate on the kitchen counter with both hands.,The diner puts a plate down,3.0,"The subject (The diner) and the object (a plate) are identical across both sentences, with no additional setting or manner elements introduced.",3.0,The action 'picks' (interpreted as picks up given the context of the positive) and 'puts down' are classic chiral antonyms representing opposing vertical movements.,PASS,,"```json
{
  ""static_score"": 3,
  ""static_reason"": ""The subject (The diner) and the object (a plate) are identical across both sentences, with no additional setting or manner elements introduced."",
  ""chiral_score"": 3,
  ""chiral_reason"": ""The action 'picks' (interpreted as picks up given the context of the positive) and 'puts down' are classic chiral antonyms representing opposing vertical movements."",
  ""verdict"": ""PASS""
}
```"
9050,ego4d,The **housewife** puts knife in the dish washer,The **housewife** puts the knife down,The **housewife** takes knife out of the dish washer,3.0,"The subject, object, and setting are perfectly identical across both sentences.",3.0,The actions 'puts in' and 'takes out' represent a perfect directional and temporal reversal.,PASS,,"{
  ""static_score"": 3,
  ""static_reason"": ""The subject, object, and setting are perfectly identical across both sentences."",
  ""chiral_score"": 3,
  ""chiral_reason"": ""The actions 'puts in' and 'takes out' represent a perfect directional and temporal reversal."",
  ""verdict"": ""PASS""
}"
9051,ego4d,The seamstress picks a scissors on the sewing machine with her right hand,The seamstress picks up the scissors from the machine,The seamstress puts down the scissors on the sewing machine with her right hand,3.0,"The subject, object, setting, and manner are identical across both sentences, with only a negligible change in the article used for the object.",2.0,"While 'puts down' is the clear directional antonym to the intended action, the anchor uses 'picks' without the particle 'up', creating a slight lexical mismatch.",PASS,,"```json
{
  ""static_score"": 3,
  ""static_reason"": ""The subject, object, setting, and manner are identical across both sentences, with only a negligible change in the article used for the object."",
  ""chiral_score"": 2,
  ""chiral_reason"": ""While 'puts down' is the clear directional antonym to the intended action, the anchor uses 'picks' without the particle 'up', creating a slight lexical mismatch."",
  ""verdict"": ""PASS""
}
```"
9052,ego4d,The climber places the left hand on the wall,The climber places right hand on the knee,The climber removes the left hand from the wall,3.0,"The subject (the climber), object (the left hand), and setting (the wall) are perfectly identical across both sentences.",3.0,The action 'removes from' is a precise directional and temporal antonym of 'places on'.,PASS,,"{
  ""static_score"": 3,
  ""static_reason"": ""The subject (the climber), object (the left hand), and setting (the wall) are perfectly identical across both sentences."",
  ""chiral_score"": 3,
  ""chiral_reason"": ""The action 'removes from' is a precise directional and temporal antonym of 'places on'."",
  ""verdict"": ""PASS""
}"
9053,ego4d,The artist removes the cap,The artist removes the cap on the marker pen,The artist puts the cap on,3.0,The subject 'The artist' and the object 'the cap' are identical across both sentences with no additional context or modifiers.,3.0,The actions 'removes' and 'puts on' represent a perfect temporal and directional antonym pair for the specified object.,PASS,,"```json
{
  ""static_score"": 3,
  ""static_reason"": ""The subject 'The artist' and the object 'the cap' are identical across both sentences with no additional context or modifiers."",
  ""chiral_score"": 3,
  ""chiral_reason"": ""The actions 'removes' and 'puts on' represent a perfect temporal and directional antonym pair for the specified object."",
  ""verdict"": ""PASS""
}
```"
9054,ego4d,The hiker puts the water bottle on the kitchen surface,The hiker puts the plastic bottle in the cabinet,The hiker takes the water bottle off the kitchen surface,3.0,"The subject, object, and setting are word-for-word identical between the anchor and the hard negative.",3.0,The actions 'puts on' and 'takes off' represent a classic directional and temporal antonym pair.,PASS,,"{
  ""static_score"": 3,
  ""static_reason"": ""The subject, object, and setting are word-for-word identical between the anchor and the hard negative."",
  ""chiral_score"": 3,
  ""chiral_reason"": ""The actions 'puts on' and 'takes off' represent a classic directional and temporal antonym pair."",
  ""verdict"": ""PASS""
}"
9055,ego4d,The student opens drawer,The student opens drawer with hand,The student closes drawer,3.0,The subject and object are identical across both the anchor and the hard negative.,3.0,The action 'closes' is the direct temporal and directional antonym of 'opens'.,PASS,,"{
  ""static_score"": 3,
  ""static_reason"": ""The subject and object are identical across both the anchor and the hard negative."",
  ""chiral_score"": 3,
  ""chiral_reason"": ""The action 'closes' is the direct temporal and directional antonym of 'opens'."",
  ""verdict"": ""PASS""
}"
9056,ego4d,The climber removes his right hand from the rock on the rock wall.,The tailor removes right hand from the edges of the jacket.,The climber places his right hand on the rock on the rock wall.,3.0,"The subject, object, and complex setting are identical between the anchor and the hard negative.",3.0,The action pair 'removes from' and 'places on' represents a perfect directional and temporal antonym.,PASS,,"{
  ""static_score"": 3,
  ""static_reason"": ""The subject, object, and complex setting are identical between the anchor and the hard negative."",
  ""chiral_score"": 3,
  ""chiral_reason"": ""The action pair 'removes from' and 'places on' represents a perfect directional and temporal antonym."",
  ""verdict"": ""PASS""
}"
9057,ego4d,The carpenter places left hand on the wood,The carpenter withdraws left hand from crotchet,The carpenter removes left hand from the wood,3.0,"The subject (carpenter), object (left hand), and setting (wood) are identical between the anchor and the hard negative.",3.0,The action 'removes from' is a perfect directional and temporal antonym of 'places on'.,PASS,,"```json
{
  ""static_score"": 3,
  ""static_reason"": ""The subject (carpenter), object (left hand), and setting (wood) are identical between the anchor and the hard negative."",
  ""chiral_score"": 3,
  ""chiral_reason"": ""The action 'removes from' is a perfect directional and temporal antonym of 'places on'."",
  ""verdict"": ""PASS""
}
```"
9058,ego4d,The boy removes his hand from the yarn fabric,The mechanic removes right hand from the engine,The boy puts his hand onto the yarn fabric,3.0,"The subject, object, and setting are perfectly identical between the anchor and the hard negative.",3.0,The action 'puts onto' is a precise directional and temporal antonym of 'removes from'.,PASS,,"{
  ""static_score"": 3,
  ""static_reason"": ""The subject, object, and setting are perfectly identical between the anchor and the hard negative."",
  ""chiral_score"": 3,
  ""chiral_reason"": ""The action 'puts onto' is a precise directional and temporal antonym of 'removes from'."",
  ""verdict"": ""PASS""
}"
9059,ego4d,The baker picks a plate of cookies,The baker picks the plate on the sink with her left hand,The baker puts a plate of cookies down,3.0,"The subject and object are perfectly identical between the anchor and the hard negative, with no extraneous descriptive elements added.",2.0,"The verb 'picks' is a slightly ambiguous substitute for 'picks up', making the directional antonym 'puts down' partially less precise.",PASS,,"```json
{
  ""static_score"": 3,
  ""static_reason"": ""The subject and object are perfectly identical between the anchor and the hard negative, with no extraneous descriptive elements added."",
  ""chiral_score"": 2,
  ""chiral_reason"": ""The verb 'picks' is a slightly ambiguous substitute for 'picks up', making the directional antonym 'puts down' partially less precise."",
  ""verdict"": ""PASS""
}
```"
9060,ego4d,The cook drops pan on the fridge with the left hand,The cook drops pan in sink,The cook picks up pan from the fridge with the left hand,3.0,"The subject, object, setting, and specific manner (left hand) are identical between the anchor and the hard negative.",3.0,Picking up and dropping are clear temporal and directional antonyms regarding the possession and movement of the object.,PASS,,"{
  ""static_score"": 3,
  ""static_reason"": ""The subject, object, setting, and specific manner (left hand) are identical between the anchor and the hard negative."",
  ""chiral_score"": 3,
  ""chiral_reason"": ""Picking up and dropping are clear temporal and directional antonyms regarding the possession and movement of the object."",
  ""verdict"": ""PASS""
}"
