a_pred,a_true,question,demonstration_type,variation,motion_type,answer,note,key,options,video_source_url,question_formatted,answer_formatted,video_name
E,A,Which direction did the hand travel?,human,"{'composite': 1, 'counterfactual': 0, 'first_person': 0, 'zoom': 1}",direction,0,Eason moving hand with controller,0556-01,"['Leftwards then rightwards.' 'Upwards then downwards.'
 'Rightwards then downwards.' 'Rightwards then upwards.'
 'Leftwards then upwards.' 'Downwards then upwards']",,"Which direction did the hand travel?
Options: 
A: Leftwards then rightwards.
B: Upwards then downwards.
C: Rightwards then downwards.
D: Rightwards then upwards.
E: Leftwards then upwards.
F: Downwards then upwards 
Pick the best suited option.",A,videos/human/0556-01.mp4
B,B,Which direction did the hand travel?,human,"{'composite': 1, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",direction,1,Eason moving hand with controller,0558-00,"['Downwards then leftwards.' 'Leftwards then downwards.'
 'Upwards then leftwards.' 'Upwards then rightwards.'
 'Rightwards then leftwards.' 'Downwards then rightwards.']",,"Which direction did the hand travel?
Options: 
A: Downwards then leftwards.
B: Leftwards then downwards.
C: Upwards then leftwards.
D: Upwards then rightwards.
E: Rightwards then leftwards.
F: Downwards then rightwards. 
Pick the best suited option.",B,videos/human/0558-00.mp4
D,C,Which direction did the hand travel?,human,"{'composite': 1, 'counterfactual': 0, 'first_person': 0, 'zoom': 1}",direction,2,Eason moving hand with controller,0558-01,"['Downwards then rightwards.' 'Upwards then leftwards.'
 'Leftwards then downwards.' 'Upwards then rightwards.'
 'Rightwards then leftwards.' 'Downwards then leftwards.']",,"Which direction did the hand travel?
Options: 
A: Downwards then rightwards.
B: Upwards then leftwards.
C: Leftwards then downwards.
D: Upwards then rightwards.
E: Rightwards then leftwards.
F: Downwards then leftwards. 
Pick the best suited option.",C,videos/human/0558-01.mp4
B,E,Which direction did the hand travel?,human,"{'composite': 1, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",direction,4,Eason moving hand with controller,0560-00,"['Downwards then leftwards.' 'Downwards then rightwards.'
 'Upwards then leftwards.' 'Rightwards then leftwards.'
 'Leftwards then leftwards.' 'Upwards then rightwards.']",,"Which direction did the hand travel?
Options: 
A: Downwards then leftwards.
B: Downwards then rightwards.
C: Upwards then leftwards.
D: Rightwards then leftwards.
E: Leftwards then leftwards.
F: Upwards then rightwards. 
Pick the best suited option.",E,videos/human/0560-00.mp4
E,B,Which direction did the hand travel?,human,"{'composite': 1, 'counterfactual': 0, 'first_person': 0, 'zoom': 1}",direction,1,Eason moving hand with controller,0560-01,"['Rightwards then leftwards.' 'Leftwards then leftwards.'
 'Upwards then rightwards.' 'Downwards then leftwards.'
 'Upwards then leftwards.' 'Downwards then rightwards.']",,"Which direction did the hand travel?
Options: 
A: Rightwards then leftwards.
B: Leftwards then leftwards.
C: Upwards then rightwards.
D: Downwards then leftwards.
E: Upwards then leftwards.
F: Downwards then rightwards. 
Pick the best suited option.",B,videos/human/0560-01.mp4
D,C,Which direction did the hand travel?,human,"{'composite': 1, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",direction,2,Eason moving hand with controller,0561-00,"['Rightwards then upwards.' 'Rightwards then downwards.'
 'Leftwards then upwards.' 'Leftwards then rightwards.'
 'Upwards then downwards.' 'Downwards then upwards']",,"Which direction did the hand travel?
Options: 
A: Rightwards then upwards.
B: Rightwards then downwards.
C: Leftwards then upwards.
D: Leftwards then rightwards.
E: Upwards then downwards.
F: Downwards then upwards 
Pick the best suited option.",C,videos/human/0561-00.mp4
C,B,Which direction did the hand travel?,human,"{'composite': 1, 'counterfactual': 0, 'first_person': 0, 'zoom': 1}",direction,1,Eason moving hand with controller,0561-01,"['Upwards then downwards.' 'Leftwards then upwards.'
 'Rightwards then upwards.' 'Rightwards then downwards.'
 'Downwards then upwards' 'Leftwards then rightwards.']",,"Which direction did the hand travel?
Options: 
A: Upwards then downwards.
B: Leftwards then upwards.
C: Rightwards then upwards.
D: Rightwards then downwards.
E: Downwards then upwards
F: Leftwards then rightwards. 
Pick the best suited option.",B,videos/human/0561-01.mp4
E,F,Which direction did the hand travel?,human,"{'composite': 1, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",direction,5,Eason moving hand with controller,0563-00,"['Downwards then upwards' 'Leftwards then rightwards.'
 'Leftwards then upwards.' 'Rightwards then downwards.'
 'Rightwards then upwards.' 'Upwards then downwards.']",,"Which direction did the hand travel?
Options: 
A: Downwards then upwards
B: Leftwards then rightwards.
C: Leftwards then upwards.
D: Rightwards then downwards.
E: Rightwards then upwards.
F: Upwards then downwards. 
Pick the best suited option.",F,videos/human/0563-00.mp4
D,F,Which direction did the hand travel?,human,"{'composite': 1, 'counterfactual': 0, 'first_person': 0, 'zoom': 1}",direction,5,Eason moving hand with controller,0563-01,"['Rightwards then upwards.' 'Leftwards then rightwards.'
 'Rightwards then downwards.' 'Leftwards then upwards.'
 'Downwards then upwards' 'Upwards then downwards.']",,"Which direction did the hand travel?
Options: 
A: Rightwards then upwards.
B: Leftwards then rightwards.
C: Rightwards then downwards.
D: Leftwards then upwards.
E: Downwards then upwards
F: Upwards then downwards. 
Pick the best suited option.",F,videos/human/0563-01.mp4
D,F,How did the hand move in terms of direction?,human,"{'composite': 1, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",direction,5,Eason moving hand with controller,0565-00,"['Leftwards then downwards.' 'Upwards then rightwards.'
 'Downwards then leftwards.' 'Downwards then rightwards.'
 'Rightwards then leftwards.' 'Upwards then leftwards.']",,"How did the hand move in terms of direction?
Options: 
A: Leftwards then downwards.
B: Upwards then rightwards.
C: Downwards then leftwards.
D: Downwards then rightwards.
E: Rightwards then leftwards.
F: Upwards then leftwards. 
Pick the best suited option.",F,videos/human/0565-00.mp4
E,F,How did the hand move in terms of direction?,human,"{'composite': 1, 'counterfactual': 0, 'first_person': 0, 'zoom': 1}",direction,5,Eason moving hand with controller,0565-01,"['Leftwards then downwards.' 'Rightwards then leftwards.'
 'Upwards then rightwards.' 'Downwards then rightwards.'
 'Downwards then leftwards.' 'Upwards then leftwards.']",,"How did the hand move in terms of direction?
Options: 
A: Leftwards then downwards.
B: Rightwards then leftwards.
C: Upwards then rightwards.
D: Downwards then rightwards.
E: Downwards then leftwards.
F: Upwards then leftwards. 
Pick the best suited option.",F,videos/human/0565-01.mp4
B,F,How did the hand move in terms of direction?,human,"{'composite': 1, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",direction,5,Eason moving hand with controller,0567-00,"['Downwards then rightwards.' 'Downwards then leftwards.'
 'Upwards then rightwards.' 'Leftwards then downwards.'
 'Rightwards then leftwards.' 'Upwards then upwards.']",,"How did the hand move in terms of direction?
Options: 
A: Downwards then rightwards.
B: Downwards then leftwards.
C: Upwards then rightwards.
D: Leftwards then downwards.
E: Rightwards then leftwards.
F: Upwards then upwards. 
Pick the best suited option.",F,videos/human/0567-00.mp4
C,B,How did the hand move in terms of direction?,human,"{'composite': 1, 'counterfactual': 0, 'first_person': 0, 'zoom': 1}",direction,1,Eason moving hand with controller,0567-01,"['Downwards then rightwards.' 'Upwards then upwards.'
 'Downwards then leftwards.' 'Leftwards then downwards.'
 'Upwards then rightwards.' 'Rightwards then leftwards.']",,"How did the hand move in terms of direction?
Options: 
A: Downwards then rightwards.
B: Upwards then upwards.
C: Downwards then leftwards.
D: Leftwards then downwards.
E: Upwards then rightwards.
F: Rightwards then leftwards. 
Pick the best suited option.",B,videos/human/0567-01.mp4
B,E,How did the hand move in terms of direction?,human,"{'composite': 1, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",direction,4,Eason moving hand with controller,0568-00,"['Leftwards then downwards.' 'Downwards then leftwards.'
 'Upwards then leftwards.' 'Rightwards then leftwards.'
 'Upwards then rightwards.' 'Downwards then rightwards.']",,"How did the hand move in terms of direction?
Options: 
A: Leftwards then downwards.
B: Downwards then leftwards.
C: Upwards then leftwards.
D: Rightwards then leftwards.
E: Upwards then rightwards.
F: Downwards then rightwards. 
Pick the best suited option.",E,videos/human/0568-00.mp4
C,C,How did the hand move in terms of direction?,human,"{'composite': 1, 'counterfactual': 0, 'first_person': 0, 'zoom': 1}",direction,2,Eason moving hand with controller,0568-01,"['Rightwards then leftwards.' 'Upwards then leftwards.'
 'Upwards then rightwards.' 'Leftwards then downwards.'
 'Downwards then leftwards.' 'Downwards then rightwards.']",,"How did the hand move in terms of direction?
Options: 
A: Rightwards then leftwards.
B: Upwards then leftwards.
C: Upwards then rightwards.
D: Leftwards then downwards.
E: Downwards then leftwards.
F: Downwards then rightwards. 
Pick the best suited option.",C,videos/human/0568-01.mp4
E,A,How did the hand move in terms of direction?,human,"{'composite': 1, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",direction,0,Eason moving hand with controller,0569-00,"['Rightwards then leftwards.' 'Leftwards then downwards.'
 'Upwards then leftwards.' 'Downwards then leftwards.'
 'Downwards then rightwards.' 'Upwards then rightwards.']",,"How did the hand move in terms of direction?
Options: 
A: Rightwards then leftwards.
B: Leftwards then downwards.
C: Upwards then leftwards.
D: Downwards then leftwards.
E: Downwards then rightwards.
F: Upwards then rightwards. 
Pick the best suited option.",A,videos/human/0569-00.mp4
C,D,How did the hand move in terms of direction?,human,"{'composite': 1, 'counterfactual': 0, 'first_person': 0, 'zoom': 1}",direction,3,Eason moving hand with controller,0569-01,"['Upwards then rightwards.' 'Leftwards then downwards.'
 'Downwards then rightwards.' 'Rightwards then leftwards.'
 'Upwards then leftwards.' 'Downwards then leftwards.']",,"How did the hand move in terms of direction?
Options: 
A: Upwards then rightwards.
B: Leftwards then downwards.
C: Downwards then rightwards.
D: Rightwards then leftwards.
E: Upwards then leftwards.
F: Downwards then leftwards. 
Pick the best suited option.",D,videos/human/0569-01.mp4
C,D,How did the hand move in terms of direction?,human,"{'composite': 1, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",direction,3,Eason moving hand with controller,0570-00,"['Upwards then downwards.' 'Downwards then upwards'
 'Leftwards then upwards.' 'Rightwards then upwards.'
 'Rightwards then downwards.' 'Leftwards then rightwards.']",,"How did the hand move in terms of direction?
Options: 
A: Upwards then downwards.
B: Downwards then upwards
C: Leftwards then upwards.
D: Rightwards then upwards.
E: Rightwards then downwards.
F: Leftwards then rightwards. 
Pick the best suited option.",D,videos/human/0570-00.mp4
F,F,How did the hand move in terms of direction?,human,"{'composite': 1, 'counterfactual': 0, 'first_person': 0, 'zoom': 1}",direction,5,Eason moving hand with controller,0570-01,"['Downwards then upwards' 'Upwards then downwards.'
 'Rightwards then downwards.' 'Leftwards then upwards.'
 'Leftwards then rightwards.' 'Rightwards then upwards.']",,"How did the hand move in terms of direction?
Options: 
A: Downwards then upwards
B: Upwards then downwards.
C: Rightwards then downwards.
D: Leftwards then upwards.
E: Leftwards then rightwards.
F: Rightwards then upwards. 
Pick the best suited option.",F,videos/human/0570-01.mp4
E,D,What directional pattern did the hand's motion follow?,human,"{'composite': 1, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",direction,3,Eason moving hand with controller,0571-00,"['Leftwards then upwards.' 'Downwards then upwards'
 'Upwards then downwards.' 'Rightwards then rightwards.'
 'Leftwards then rightwards.' 'Rightwards then downwards.']",,"What directional pattern did the hand's motion follow?
Options: 
A: Leftwards then upwards.
B: Downwards then upwards
C: Upwards then downwards.
D: Rightwards then rightwards.
E: Leftwards then rightwards.
F: Rightwards then downwards. 
Pick the best suited option.",D,videos/human/0571-00.mp4
D,B,What directional pattern did the hand's motion follow?,human,"{'composite': 1, 'counterfactual': 0, 'first_person': 0, 'zoom': 1}",direction,1,Eason moving hand with controller,0571-01,"['Upwards then downwards.' 'Rightwards then rightwards.'
 'Leftwards then upwards.' 'Leftwards then rightwards.'
 'Downwards then upwards' 'Rightwards then downwards.']",,"What directional pattern did the hand's motion follow?
Options: 
A: Upwards then downwards.
B: Rightwards then rightwards.
C: Leftwards then upwards.
D: Leftwards then rightwards.
E: Downwards then upwards
F: Rightwards then downwards. 
Pick the best suited option.",B,videos/human/0571-01.mp4
F,B,What directional pattern did the hand's motion follow?,human,"{'composite': 1, 'counterfactual': 0, 'first_person': 0, 'zoom': 0}",direction,1,Eason moving hand with controller,0572-00,"['Leftwards then rightwards.' 'Rightwards then downwards.'
 'Upwards then downwards.' 'Rightwards then upwards.'
 'Downwards then upwards' 'Leftwards then upwards.']",,"What directional pattern did the hand's motion follow?
Options: 
A: Leftwards then rightwards.
B: Rightwards then downwards.
C: Upwards then downwards.
D: Rightwards then upwards.
E: Downwards then upwards
F: Leftwards then upwards. 
Pick the best suited option.",B,videos/human/0572-00.mp4
